id,year,active_year,start_year,end_year,type_of_violence,conflict_new_id,conflict_name,dyad_new_id,dyad_name,side_a_new_id,gwnoa,side_a,side_b_new_id,gwnob,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,iso3,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,low,best,high
,#date+year,,#date+year+start,#date+year+end,,,,,,,,#group+name+first,,,#group+name+second,,#meta+source,,,#description,,,#loc+name,#adm1+name,#adm2+name,#geo+lat,#geo+lon,,,#country+name,,#country+code,#region+name,,,#date+start,#date+end,,,,,,#affected+killed,
73605,1992,0,1992,1992,1,322,Bangladesh: Chittagong Hill Tracts,705,Government of Bangladesh - JSS/SB,143,771.0,Government of Bangladesh,285,,JSS/SB,-1,R 3/30/1992 FOUR BANGLADESH TRIBAL REBELS KILLED.,,,,defence sources,2,Dighinala town,Chittagong Division,Khagrachari District,23.240847,92.064069,POINT (92.064069 23.240847),163265,Bangladesh,771,BGD,Asia,1,1,1992-03-30,1992-03-30,0,4,0,0,4,4,4
73606,1992,0,1992,1992,1,322,Bangladesh: Chittagong Hill Tracts,705,Government of Bangladesh - JSS/SB,143,771.0,Government of Bangladesh,285,,JSS/SB,-1,"Reuters (7 April 1992): ""FOUR DIE IN FIGHTING BETWEEN SOLDIERS AND REBELS"".",,,,defence sources,2,Naniarchar sub-District,Chittagong Division,Rangamati District,22.839349,92.095438,POINT (92.095438 22.839349),162545,Bangladesh,771,BGD,Asia,1,1,1992-04-06,1992-04-06,2,0,2,0,4,4,4
73811,1992,1,1992,1992,3,731,Government of Bangladesh - Civilians,1198,Government of Bangladesh - Civilians,143,771.0,Government of Bangladesh,1,,Civilians,-1,"R, 1992-04-21.  Amnesty International: ""Bangladesh: Reprisal killings in Logong, Chittagong Hill Tracts, in April 1992",,,,AI collected statements from witnesses,1,Logang town,Chittagong Division,Khagrachhari District,23.366545,91.889168,POINT (91.889168 23.366545),163264,Bangladesh,771,BGD,Asia,1,1,1992-04-10,1992-04-10,0,0,138,0,138,138,300
73890,1992,1,1992,1992,3,512,JSS/SB - Civilians,979,JSS/SB - Civilians,285,,JSS/SB,1,,Civilians,-1,"R, 1992-05-05",,,,security officials,1,Amtali town,Chittagong Division,Chittagong District,22.750428,91.753009,POINT (91.753009 22.750428),162544,Bangladesh,771,BGD,Asia,1,1,1992-05-04,1992-05-04,0,0,3,0,3,3,3
74068,1992,0,1992,1992,2,10513,Supporters of Awami League - Supporters of Jamaat-e-Islami,11123,Supporters of Awami League - Supporters of Jamaat-e-Islami,372,,Supporters of Awami League,2765,,Supporters of Jamaat-e-Islami,-1,"Reuters  (May 9, 1992): ""FOUR DIE IN ATTACK ON BANGLADESH POLITICAL RALLY"".",,,,witnesses,1,Chittagong town,Chittagong Division,Chittagong District,22.338396,91.831685,POINT (91.831685 22.338396),161824,Bangladesh,771,BGD,Asia,1,1,1992-05-09,1992-05-09,0,0,0,0,0,0,1
73891,1992,1,1992,1992,3,512,JSS/SB - Civilians,979,JSS/SB - Civilians,285,,JSS/SB,1,,Civilians,-1,"Reuters (1992-05-12): ""TRIBAL REBELS KILL THREE SETTLERS IN BANGLADESH"".",,,,security officials,2,Dighinala town,Chittagong Division,Khagrachari District,23.240847,92.064069,POINT (92.064069 23.240847),163265,Bangladesh,771,BGD,Asia,1,1,1992-05-12,1992-05-12,0,0,3,0,3,3,3
73894,1992,1,1992,1992,3,512,JSS/SB - Civilians,979,JSS/SB - Civilians,285,,JSS/SB,1,,Civilians,-1,"R, 1992-05-19: ""BANGLADESH REBELS KILL THREE FAMILY MEMBERS"".",,,,security officials,2,Ramgarh sub-District,Chittagong Division,Khagrachhari District,22.994655,91.741714,POINT (91.741714 22.994655),162544,Bangladesh,771,BGD,Asia,1,1,1992-05-19,1992-05-19,0,0,3,0,3,3,3
73895,1992,1,1992,1992,3,512,JSS/SB - Civilians,979,JSS/SB - Civilians,285,,JSS/SB,1,,Civilians,-1,"Reuters (1992-05-20):  ""TENSION GROWS AS TRIBAL REBELS KILL FIVE SETTLERS"".",,,,security officials,1,Panchhari town,Chittagong Division,Khagrachhari District,23.302459,91.897713,POINT (91.897713 23.302459),163264,Bangladesh,771,BGD,Asia,1,1,1992-05-20,1992-05-20,0,0,5,0,5,5,5
73897,1992,1,1992,1992,3,512,JSS/SB - Civilians,979,JSS/SB - Civilians,285,,JSS/SB,1,,Civilians,-1,"Reuters (1992-05-26):  ""BANGLADESH TRIBAL ATTACK TAKES DEATH TOLL TO 24"".",,,,security officials,2,Rangamati town,Chittagong Division,Rangamati District,22.643168,92.191859,POINT (92.191859 22.643168),162545,Bangladesh,771,BGD,Asia,1,1,1992-05-25,1992-05-25,0,0,5,0,5,5,5
73608,1992,0,1992,1992,1,322,Bangladesh: Chittagong Hill Tracts,705,Government of Bangladesh - JSS/SB,143,771.0,Government of Bangladesh,285,,JSS/SB,-1,R 6/4/1992 REBELS AMBUSH TROOP CONVOY IN SOUTHERN BANGLADESH.,,,,military sources,4,Chittagong Division,Chittagong Division,,22.916667,91.5,POINT (91.500000 22.916667),162544,Bangladesh,771,BGD,Asia,1,1,1992-06-03,1992-06-03,1,0,0,0,1,1,1
73609,1992,0,1992,1992,1,322,Bangladesh: Chittagong Hill Tracts,705,Government of Bangladesh - JSS/SB,143,771.0,Government of Bangladesh,285,,JSS/SB,-1,R 6/5/1992 FIVE DIE AS BANGLADESH TROOPS BATTLE SEPARATISTS.,,,,security sources,2,Baghaichhari town,Chittagong Division,Rangamati District,23.170573,92.199076,POINT (92.199076 23.170573),163265,Bangladesh,771,BGD,Asia,1,1,1992-06-05,1992-06-05,0,2,3,0,5,5,5
73610,1992,0,1992,1992,1,322,Bangladesh: Chittagong Hill Tracts,705,Government of Bangladesh - JSS/SB,143,771.0,Government of Bangladesh,285,,JSS/SB,-1,R 6/19/1992 THREE TRIBAL REBELS DIE IN BATTLE WITH SOLDIERS.,,,,security sources,4,Chittagong Division,Chittagong Division,,22.916667,91.5,POINT (91.500000 22.916667),162544,Bangladesh,771,BGD,Asia,1,1,1992-06-18,1992-06-18,0,3,0,0,3,3,3
73449,1992,0,1992,1992,2,4591,Supporters of Awami League - Supporters of BNP,5201,Supporters of Awami League - Supporters of BNP,372,,Supporters of Awami League,374,,Supporters of BNP,-1,"Reuters (12 August 1992):  ""TWO BANGLADESHIS SHOT DEAD IN SPATE OF VIOLENCE"".",,,,police,1,Chittagong town,Chittagong Division,Chittagong District,22.338396,91.831685,POINT (91.831685 22.338396),161824,Bangladesh,771,BGD,Asia,1,1,1992-07-24,1992-07-24,0,0,0,0,0,0,1
73898,1992,1,1992,1992,3,512,JSS/SB - Civilians,979,JSS/SB - Civilians,285,,JSS/SB,1,,Civilians,-1,"Reuters (1992-08-18):  ""TRIBAL REBELS KILL MOSLEM IN BREACH OF CEASEFIRE"".",,,,security officials,2,Matiranga sub-District,Chittagong Division,Khagrachhari District,23.121944,91.876667,POINT (91.876667 23.121944),163264,Bangladesh,771,BGD,Asia,1,1,1992-08-17,1992-08-17,0,0,1,0,1,1,1
73818,1993,0,1993,1993,3,731,Government of Bangladesh - Civilians,1198,Government of Bangladesh - Civilians,143,771.0,Government of Bangladesh,1,,Civilians,-1,"Reuters (1993-01-04):  ""Two dead, scores hurt as Bangladesh fires on border marchers"".  AFP (4 January 1993): ""Three killed in firing as Ayodhya-bound Moslem marchers turn back"".",,,,witnesses,1,Jessore town,Khulna Division,Jessore District,23.169722,89.213611,POINT (89.213611 23.169722),163259,Bangladesh,771,BGD,Asia,1,1,1993-01-04,1993-01-04,0,0,3,0,0,3,3
73630,1993,1,1993,1993,2,4720,BCP - PBCP,5330,BCP - PBCP,804,,BCP,805,,PBCP,-1,"Reuters (18 January 1993):  ""Three extremists shot dead, maybe by own comrades"".",,,,police,3,Jhenaidaha District,Khulna Division,Jhenaidaha District,23.48351,89.0863,POINT (89.086300 23.483510),163259,Bangladesh,771,BGD,Asia,1,1,1993-01-17,1993-01-17,0,0,0,0,0,0,3
73451,1993,0,1993,1993,2,4591,Supporters of Awami League - Supporters of BNP,5201,Supporters of Awami League - Supporters of BNP,372,,Supporters of Awami League,374,,Supporters of BNP,-1,"R 2/3/1993 Student dies, 25 injured in campus clash.",,,,police,1,Dhaka city,Dhaka Division,Dhaka District,23.723056,90.408611,POINT (90.408611 23.723056),163981,Bangladesh,771,BGD,Asia,1,1,1993-02-02,1993-02-02,0,0,0,1,1,1,1
73450,1993,0,1993,1993,2,4591,Supporters of Awami League - Supporters of BNP,5201,Supporters of Awami League - Supporters of BNP,372,,Supporters of Awami League,374,,Supporters of BNP,-1,R 2/5/1993 Student leader killed in post-election violence.,,,,police,1,Dhaka city,Dhaka Division,Dhaka District,23.723056,90.408611,POINT (90.408611 23.723056),163981,Bangladesh,771,BGD,Asia,1,1,1993-02-04,1993-02-04,0,1,0,0,0,1,1
73612,1993,0,1993,1993,1,322,Bangladesh: Chittagong Hill Tracts,705,Government of Bangladesh - JSS/SB,143,771.0,Government of Bangladesh,285,,JSS/SB,-1,"R 2/18/1993 Bangladesh rebels, army break truce in shootout.",,,,security officials,3,Rangamati District,Chittagong Division,Rangamati District,22.633333,92.2,POINT (92.200000 22.633333),162545,Bangladesh,771,BGD,Asia,1,1,1993-02-17,1993-02-17,0,1,0,0,1,1,1
73632,1993,1,1993,1993,2,4720,BCP - PBCP,5330,BCP - PBCP,804,,BCP,805,,PBCP,-1,"Reuters (3 February 1993): ""Bangladeshi outlaws kill three rivals"".",,,,police,2,Jhenaidaha town,Khulna Division,Jhenaidaha District,23.5427,89.179413,POINT (89.179413 23.542700),163979,Bangladesh,771,BGD,Asia,1,1,1993-02-28,1993-02-28,0,3,0,0,3,3,3
73633,1993,1,1993,1993,2,4720,BCP - PBCP,5330,BCP - PBCP,804,,BCP,805,,PBCP,-1,"Reuters (3 March 1993):  ""Ten killed in battle between Bangladeshi outlaws"".",,,,police,3,Jhenaidaha District,Khulna Division,Jhenaidaha District,23.48351,89.0863,POINT (89.086300 23.483510),163259,Bangladesh,771,BGD,Asia,1,1,1993-03-03,1993-03-03,0,6,0,4,10,10,10
73635,1993,1,1993,1993,2,4720,BCP - PBCP,5330,BCP - PBCP,804,,BCP,805,,PBCP,-1,"Reuters (15 March 1993):  ""Five Bangladeshi outlaws killed by rivals"".",,,,police,3,Jhenaidaha District,Khulna Division,Jhenaidaha District,23.48351,89.0863,POINT (89.086300 23.483510),163259,Bangladesh,771,BGD,Asia,1,1,1993-03-14,1993-03-14,5,0,0,0,5,5,5
73614,1993,0,1993,1993,1,322,Bangladesh: Chittagong Hill Tracts,705,Government of Bangladesh - JSS/SB,143,771.0,Government of Bangladesh,285,,JSS/SB,-1,"Reuters (4 April 1993):  ""Two Bangladesh rebels die in battle with troops"".",,,,military officials,2,Naniarchar sub-District,Chittagong Division,Rangamati District,22.839349,92.095438,POINT (92.095438 22.839349),162545,Bangladesh,771,BGD,Asia,1,1,1993-04-09,1993-04-09,0,2,0,0,2,2,2
73819,1993,0,1993,1993,3,731,Government of Bangladesh - Civilians,1198,Government of Bangladesh - Civilians,143,771.0,Government of Bangladesh,1,,Civilians,-1,"Amnesty International, 1994-02-01:  ""Bangladesh: Further reports of extrajudicial executions by security forces in 1993",,,,,1,Kolar Palsa town,Rajshahi Division,Naogaon District,24.950833,88.964444,POINT (88.964444 24.950833),165418,Bangladesh,771,BGD,Asia,1,1,1993-04-23,1993-04-23,0,0,4,0,4,4,4
73637,1993,1,1993,1993,2,4720,BCP - PBCP,5330,BCP - PBCP,804,,BCP,805,,PBCP,-1,"Reuters (16 May 1993): ""Four outlawed activists killed in Bangladesh"".",,,,police,4,Rajshahi Division,Rajshahi Division,,24.46806,88.6566,POINT (88.656600 24.468060),164698,Bangladesh,771,BGD,Asia,1,1,1993-05-15,1993-05-15,1,1,0,2,4,4,4
73453,1993,0,1993,1993,2,4591,Supporters of Awami League - Supporters of BNP,5201,Supporters of Awami League - Supporters of BNP,372,,Supporters of Awami League,374,,Supporters of BNP,-1,"Reuters (17 May 1993):  ""Bangladesh activists fight hour-long battle"".",,,,police,1,Pabna town,Rajshahi Division,Pabna Disctrict,24.006581,89.244133,POINT (89.244133 24.006581),164699,Bangladesh,771,BGD,Asia,1,1,1993-05-17,1993-05-17,0,0,0,1,1,1,1
73615,1993,0,1993,1993,1,322,Bangladesh: Chittagong Hill Tracts,705,Government of Bangladesh - JSS/SB,143,771.0,Government of Bangladesh,285,,JSS/SB,-1,R 5/24/1993 Bangladesh rebels kill soldier in ambush.,,,,military sources,4,Chittagong Division,Chittagong Division,,22.916667,91.5,POINT (91.500000 22.916667),162544,Bangladesh,771,BGD,Asia,1,1,1993-05-25,1993-05-25,1,0,0,0,1,1,1
73820,1993,0,1993,1993,3,731,Government of Bangladesh - Civilians,1198,Government of Bangladesh - Civilians,143,771.0,Government of Bangladesh,1,,Civilians,-1,"Amnesty International, 1994-02-01:  ""Bangladesh: Further reports of extrajudicial executions by security forces in 1993",,,,,2,Zakiganj sub-District,Sylhet Division,Sylhet District,24.878121,92.367789,POINT (92.367789 24.878121),165425,Bangladesh,771,BGD,Asia,1,1,1993-07-26,1993-07-26,0,0,0,0,0,0,5
48612,1994,1,1994,1994,3,488,Government of Myanmar (Burma) - Civilians,955,Government of Myanmar (Burma) - Civilians,144,775.0,Government of Myanmar (Burma),1,,Civilians,-1,"PTI news agency/BBC, 1994-03-03",,,,"commanding officer of the Bangladesh Rifles, as reported by the Bengali newspaper ""Ittefaq""",3,Bandarban District,Chittagong Division,Bandarban District,21.81318,92.36807,POINT (92.368070 21.813180),161105,Bangladesh,771,BGD,Asia,2,4,1994-01-01,1994-01-31,0,0,23,0,23,23,23
73488,1994,0,1994,1994,2,4591,Supporters of Awami League - Supporters of BNP,5201,Supporters of Awami League - Supporters of BNP,372,,Supporters of Awami League,374,,Supporters of BNP,-1,R 4/7/1994 Opposition leader says six killed during protest.,,,,,1,Dhaka city,Dhaka Division,Dhaka District,23.723056,90.408611,POINT (90.408611 23.723056),163981,Bangladesh,771,BGD,Asia,1,1,1994-04-07,1994-04-07,0,0,0,0,0,0,3
73767,1994,0,1994,1994,1,11350,Bangladesh: Government,10985,Government of Bangladesh - PBCP,143,771.0,Government of Bangladesh,805,,PBCP,-1,"Reuters (25 April 1994):  ""Bangladesh police kill communist outlaws"".",,,,officials,1,Usmanpara town,Rajshahi Division,,25.110826,89.512974,POINT (89.512974 25.110826),166140,Bangladesh,771,BGD,Asia,1,1,1994-04-24,1994-04-24,0,2,0,0,2,2,2
73638,1994,0,1994,1994,2,4720,BCP - PBCP,5330,BCP - PBCP,804,,BCP,805,,PBCP,-1,"Reuters (6 June 1994):  ""Three communist extremists die in gunbattle"".",,,,police,3,Kushtia District,Khulna Division,Kushtia District,23.92471,89.02958,POINT (89.029580 23.924710),163979,Bangladesh,771,BGD,Asia,1,1,1994-06-04,1994-06-04,0,0,0,3,3,3,3
73595,1995,0,1995,1995,2,4591,Supporters of Awami League - Supporters of BNP,5201,Supporters of Awami League - Supporters of BNP,372,,Supporters of Awami League,374,,Supporters of BNP,-1,"Human Rights Watch, 1996-06-01: ""Bangladesh:  Political Violence on All Sides"", p 14.",,,,eye witnesses and victims,1,Narayanganj town,Dhaka Division,Narayanganj District,23.613611,90.503056,POINT (90.503056 23.613611),163982,Bangladesh,771,BGD,Asia,1,1,1995-02-27,1995-02-27,1,0,0,0,1,1,1
73596,1995,0,1995,1995,2,4591,Supporters of Awami League - Supporters of BNP,5201,Supporters of Awami League - Supporters of BNP,372,,Supporters of Awami League,374,,Supporters of BNP,-1,"Human Rights Watch (1996-06-01): ""Bangladesh:  Political Violence on All Sides"", p 14.",,,,eye witnesses and victims,1,Siddhirganj town,Dhaka Division,Narayanganj District,23.691389,90.515,POINT (90.515000 23.691389),163982,Bangladesh,771,BGD,Asia,1,1,1995-03-15,1995-03-15,1,0,0,0,1,1,1
73301,2004,0,2004,2004,1,11350,Bangladesh: Government,11991,Government of Bangladesh - PBCP-J,143,771.0,Government of Bangladesh,1165,,PBCP-J,-1,SATP,,,,,6,Bangladesh,,,21.45,91.9833,POINT (91.983300 21.450000),160384,Bangladesh,771,BGD,Asia,1,1,2004-01-15,2004-01-15,1,0,0,0,1,1,1
72858,2004,0,2004,2004,1,11350,Bangladesh: Government,10985,Government of Bangladesh - PBCP,143,771.0,Government of Bangladesh,805,,PBCP,-1,Xinhua 5/3,,,,,6,Bangladesh,,,21.45,91.9833,POINT (91.983300 21.450000),160384,Bangladesh,771,BGD,Asia,1,1,2004-03-04,2004-03-04,0,0,0,0,0,0,2
73489,1995,0,1995,1995,2,4591,Supporters of Awami League - Supporters of BNP,5201,Supporters of Awami League - Supporters of BNP,372,,Supporters of Awami League,374,,Supporters of BNP,-1,"Reuters (6 June 1995): ""Bangladeshi student leaders axed to death"".      BBC (7 June 1995):  ""TWO OPPOSITION ACTIVISTS KILLED IN BANGLADESH"". PTI news agency, New Delhi, in English 11.02 gmt (6 Jun 1995).",,,,police,1,Narayanganj town,Dhaka Division,Narayanganj District,23.613611,90.503056,POINT (90.503056 23.613611),163982,Bangladesh,771,BGD,Asia,1,1,1995-06-05,1995-06-05,2,0,0,0,2,2,2
73617,1995,0,1995,1995,1,322,Bangladesh: Chittagong Hill Tracts,705,Government of Bangladesh - JSS/SB,143,771.0,Government of Bangladesh,285,,JSS/SB,-1,R 6/18/1995 Bangladesh troops kill two tribal rebels.,,,,police,2,Belaichhari town,Chittagong Division,Rangamati District,22.491247,92.338188,POINT (92.338188 22.491247),161825,Bangladesh,771,BGD,Asia,1,1,1995-06-16,1995-06-16,0,2,0,0,2,2,2
73618,1995,0,1995,1995,1,322,Bangladesh: Chittagong Hill Tracts,705,Government of Bangladesh - JSS/SB,143,771.0,Government of Bangladesh,285,,JSS/SB,-1,R 6/24/1995 Bangladeshi tribal guerrillas kill soldier.,,,,security sources,1,Nabhanga town,Chittagong Division,Khagrachhari District,22.863889,91.948056,POINT (91.948056 22.863889),162544,Bangladesh,771,BGD,Asia,1,1,1995-06-23,1995-06-23,1,0,0,0,1,1,1
73490,1995,0,1995,1995,2,4591,Supporters of Awami League - Supporters of BNP,5201,Supporters of Awami League - Supporters of BNP,372,,Supporters of Awami League,374,,Supporters of BNP,-1,R 8/27/1995 Bangladesh opposition says two activists shot dead.,,,,witnesses and party leaders,1,Dhaka city,Dhaka Division,Dhaka District,23.723056,90.408611,POINT (90.408611 23.723056),163981,Bangladesh,771,BGD,Asia,1,1,1995-08-27,1995-08-27,0,0,0,0,0,0,2
73597,1995,0,1995,1995,2,4591,Supporters of Awami League - Supporters of BNP,5201,Supporters of Awami League - Supporters of BNP,372,,Supporters of Awami League,374,,Supporters of BNP,-1,"Human Rights Watch, 1996-06-01: ""Bangladesh:  Political Violence on All Sides"", p 14.",,,,eye witnesses and victims,1,Dhaka city,Dhaka Division,Dhaka District,23.723056,90.408611,POINT (90.408611 23.723056),163981,Bangladesh,771,BGD,Asia,1,1,1995-09-03,1995-09-03,3,0,0,0,3,3,3
73619,1995,0,1995,1995,1,322,Bangladesh: Chittagong Hill Tracts,705,Government of Bangladesh - JSS/SB,143,771.0,Government of Bangladesh,285,,JSS/SB,-1,R 10/5/1995 Tribal rebel killed in fighting with troops.,,,,counter-insurgency officials,2,Baghaichhari town,Chittagong Division,Rangamati District,23.170573,92.199076,POINT (92.199076 23.170573),163265,Bangladesh,771,BGD,Asia,1,1,1995-10-04,1995-10-04,0,1,0,0,1,1,1
73454,1995,0,1995,1995,2,4591,Supporters of Awami League - Supporters of BNP,5201,Supporters of Awami League - Supporters of BNP,372,,Supporters of Awami League,374,,Supporters of BNP,-1,"Reuters (16 October 1995) ""One killed, 50 hurt in Bangladesh strike violence"".",,,,witnesses,1,Brahmanbaria town,Chittagong Division,Brahmanbaria District,23.974643,91.112281,POINT (91.112281 23.974643),163983,Bangladesh,771,BGD,Asia,1,1,1995-10-16,1995-10-16,0,0,0,0,0,0,1
73620,1995,0,1995,1995,1,322,Bangladesh: Chittagong Hill Tracts,705,Government of Bangladesh - JSS/SB,143,771.0,Government of Bangladesh,285,,JSS/SB,-1,"Reuters (12 June 1995):  ""Bangladesh tribal rebel killed in encounter.",,,,police,3,Khagrachhari District,Chittagong Division,Khagrachhari District,23.16952,91.95316,POINT (91.953160 23.169520),163264,Bangladesh,771,BGD,Asia,1,1,1995-12-05,1995-12-05,0,1,0,0,1,1,1
73492,1996,0,1996,1996,2,4591,Supporters of Awami League - Supporters of BNP,5201,Supporters of Awami League - Supporters of BNP,372,,Supporters of Awami League,374,,Supporters of BNP,-1,r 6/2 1996,,,,police,1,Chittagong town,Chittagong Division,Chittagong District,22.338396,91.831685,POINT (91.831685 22.338396),161824,Bangladesh,771,BGD,Asia,1,1,1996-02-05,1996-02-05,0,0,0,0,0,0,1
73621,1996,0,1996,1996,1,322,Bangladesh: Chittagong Hill Tracts,705,Government of Bangladesh - JSS/SB,143,771.0,Government of Bangladesh,285,,JSS/SB,-1,"Reuters (7 February 1996):  ""Tribal insurgents kill Bangladeshi soldier"".",,,,police,4,Chittagong Division,Chittagong Division,,22.916667,91.5,POINT (91.500000 22.916667),162544,Bangladesh,771,BGD,Asia,1,1,1996-02-06,1996-02-06,1,0,0,0,1,1,1
73622,1996,0,1996,1996,1,322,Bangladesh: Chittagong Hill Tracts,705,Government of Bangladesh - JSS/SB,143,771.0,Government of Bangladesh,285,,JSS/SB,-1,"Reuters (11 February 1996):  ""Separatist rebels kill two Bangladesh soldiers"".",,,,police,1,Thanchi town,Chittagong Division,Bandarban District,21.782871,92.434189,POINT (92.434189 21.782871),161105,Bangladesh,771,BGD,Asia,1,1,1996-02-11,1996-02-11,2,0,0,0,2,2,2
73496,1996,0,1996,1996,2,4591,Supporters of Awami League - Supporters of BNP,5201,Supporters of Awami League - Supporters of BNP,372,,Supporters of Awami League,374,,Supporters of BNP,-1,"Reuters (26 February 1996):  ""Bangladesh opposition extends 'non-cooperation'"".  Human Rights Watch (1996-06-01): ""Bangladesh:  Political Violence on All Sides"", p 14.",,,,police,3,Sherpur District,Dhaka Division,Sherpur District,25.08533,90.07822,POINT (90.078220 25.085330),166141,Bangladesh,771,BGD,Asia,1,1,1996-02-26,1996-02-26,0,0,0,0,0,0,2
73497,1996,0,1996,1996,2,4591,Supporters of Awami League - Supporters of BNP,5201,Supporters of Awami League - Supporters of BNP,372,,Supporters of Awami League,374,,Supporters of BNP,-1,"Reuters (4 March 1996):  ""More deaths as Bangladesh PM's offer spurned. [CORRECTED 15:57 GMT]"".",,,,,1,Chittagong town,Chittagong Division,Chittagong District,22.338396,91.831685,POINT (91.831685 22.338396),161824,Bangladesh,771,BGD,Asia,1,1,1996-03-04,1996-03-04,0,0,0,0,0,0,1
73500,1996,0,1996,1996,2,4591,Supporters of Awami League - Supporters of BNP,5201,Supporters of Awami League - Supporters of BNP,372,,Supporters of Awami League,374,,Supporters of BNP,-1,"Reuters (9 March 1996):  ""Three die, 150 injured in Bangladesh riots"".",,,,,2,Sandwip sub-District,Chittagong Division,Chittagong District,22.493713,91.501501,POINT (91.501501 22.493713),161824,Bangladesh,771,BGD,Asia,1,1,1996-03-09,1996-03-09,0,0,0,1,1,1,1
73623,1996,0,1996,1996,1,322,Bangladesh: Chittagong Hill Tracts,705,Government of Bangladesh - JSS/SB,143,771.0,Government of Bangladesh,285,,JSS/SB,-1,"Reuters (19 May 1996):  ""Bangladesh soldier killed in rebel ambush"".",,,,police,3,Rangamati District,Chittagong Division,Rangamati District,22.633333,92.2,POINT (92.200000 22.633333),162545,Bangladesh,771,BGD,Asia,1,1,1996-05-19,1996-05-19,1,0,0,0,1,1,1
73502,1996,0,1996,1996,2,4591,Supporters of Awami League - Supporters of BNP,5201,Supporters of Awami League - Supporters of BNP,372,,Supporters of Awami League,374,,Supporters of BNP,-1,"Reuters (1 June 1996):  ""Bangladesh killing spurs election violence fears"".",,,,police,1,Dhaka city,Dhaka Division,Dhaka District,23.723056,90.408611,POINT (90.408611 23.723056),163981,Bangladesh,771,BGD,Asia,1,1,1996-05-30,1996-05-30,0,0,0,0,0,0,1
73501,1996,0,1996,1996,2,4591,Supporters of Awami League - Supporters of BNP,5201,Supporters of Awami League - Supporters of BNP,372,,Supporters of Awami League,374,,Supporters of BNP,-1,"Reuters (8 June 1996):  ""One killed, 25 hurt in Bangladesh pre-poll violence"".",,,,police,1,Dhaka city,Dhaka Division,Dhaka District,23.723056,90.408611,POINT (90.408611 23.723056),163981,Bangladesh,771,BGD,Asia,1,1,1996-06-08,1996-06-08,0,1,0,0,1,1,1
